DrugName	CellLineName	PrimaryTissue	ExperimentNumber	TrtDuration	doublingtime	maxlog10Concentration	GR_AOC	meanviability	GRmax	Emax	GRinf	GEC50	GR50	R_square_GR	pval_GR	flat_fit_GR	h_GR	N_conc	log10_conc_step	Norm_CellLineName	Norm_DrugName	GR_05uM_fit
Lenalidomide	769-P	Kidney	4e	72	31	-4.69897	-0.015	1.01850317271852	0.944	0.9357195551	1.015	0	Inf	-0.00993661998191575	1	1	1e-04	9	0.47712125	769P	LENALIDOMIDE	1.015
Lenalidomide	TK-10	Kidney	4e	72	43	-4.69897	-0.0231111111111111	1.02032115352963	0.921	0.934375332333333	1.02311111111111	0	Inf	0.0147139875040336	0.949441281821796	1	1e-04	9	0.47712125	TK10	LENALIDOMIDE	1.023111
Lenalidomide	COLO 783	Skin	4e	72	78	-4.69897	-0.00888888888888882	1.00403571998889	0.813	0.91359881325	1.00888888888889	0	Inf	0.141527574976169	0.586195154386727	1	1e-04	9	0.47712125	COLO783	LENALIDOMIDE	1.008889
Lenalidomide	Hs 852.T	Skin	4e	72	63	-4.69897	-0.0198888888888889	1.01140488096296	0.955	0.955332060866667	1.01988888888889	0	Inf	-0.0864194920341352	1	1	1e-04	9	0.47712125	HS852.T	LENALIDOMIDE	1.019889
Lenalidomide	COLO 800	Skin	4e	72	45	-4.69897	0.00866666666666665	0.993486194322222	0.901	0.922147659	0.991333333333333	0	Inf	0.341251673050393	0.232016215345759	1	1e-04	9	0.47712125	COLO800	LENALIDOMIDE	0.9913333
Lenalidomide	SK-MEL-1	Skin	4e	72	63	-4.69897	-0.075	1.04303493739815	1.005	0.974247155666667	1.075	0	Inf	-0.715911983482761	1	1	1e-04	9	0.47712125	SKMEL1	LENALIDOMIDE	1.075
Lenalidomide	WSU-DLCL2	Lymph Node	4e	72	25	-4.69897	-0.104777777777778	1.1617721372963	1.065	1.045094996	1.10477777777778	0	Inf	-5.94441621990187	1	1	1e-04	9	0.47712125	WSUDLCL2	LENALIDOMIDE	1.104778
Lenalidomide	UACC-62	Skin	4e	72	39	-4.69897	-0.0161111111111112	1.01544542891852	0.976	0.968293749	1.01611111111111	0	Inf	-0.115404037631872	1	1	1e-04	9	0.47712125	UACC62	LENALIDOMIDE	1.016111
Lenalidomide	SK-MEL-24	Skin	4e	72	72	-4.69897	-0.0907777777777778	1.04542726340278	0.972	0.96568362835	1.09077777777778	0	Inf	-0.48847187380167	1	1	1e-04	9	0.47712125	SKMEL24	LENALIDOMIDE	1.090778
Lenalidomide	SU-DHL-4	Lymph Node	4e	72	23	-4.69897	-0.0443333333333334	1.07303950062778	1.027	0.97327411225	1.04433333333333	0	Inf	-0.861701091192519	1	1	1e-04	9	0.47712125	SUDHL4	LENALIDOMIDE	1.044333
Lenalidomide	Hs 839.T	Skin	4e	72	81	-4.69897	-0.108333333333333	1.0479200835	1.095	0.981855480833333	1.10833333333333	0	Inf	-1.14545829176246	1	1	1e-04	9	0.47712125	HS839.T	LENALIDOMIDE	1.108333
Lenalidomide	OPM-2	Blood	4e	72	43	-4.69897	0.309444444444444	0.762648125305556	0.384	0.539874805	0.421423836593318	1.75352764734085e-07	1.18113794981164e-06	0.908152472337076	0.000234820574832042	0	0.970172405524315	9	0.47712125	OPM2	LENALIDOMIDE	0.575150961310736
Lenalidomide	A2058	Skin	4e	72	18	-4.69897	-0.00799999999999996	1.01634845423333	0.978	0.9569444965	1.008	0	Inf	-0.198620689655172	1	1	1e-04	9	0.47712125	A2058	LENALIDOMIDE	1.008
Lenalidomide	HT-55	Colon	4e	72	60	-4.69897	-0.0362222222222222	1.02187482456296	0.987	0.967630637333333	1.03622222222222	0	Inf	-0.390290121189864	1	1	1e-04	9	0.47712125	HT55	LENALIDOMIDE	1.036222
Lenalidomide	T84	Colon	4e	72	66	-4.69897	0.00477777777777777	0.997399671172593	0.912	0.941259487666667	0.995222222222222	0	Inf	0.139321348933248	0.591484824855838	1	1e-04	9	0.47712125	T84	LENALIDOMIDE	0.9952222
Lenalidomide	NCI-H1975	Lung	4e	72	53	-4.69897	0.00833333333333338	0.994396186625926	0.947	0.961857554	0.991666666666667	0	Inf	0.105468475260948	0.676993932612778	1	1e-04	9	0.47712125	NCIH1975	LENALIDOMIDE	0.9916667
Lenalidomide	ChaGo-K-1	Lung	4e	72	45	-4.69897	-0.0542222222222222	1.04405862279259	1.021	0.999606087333333	1.05422222222222	0	Inf	-1.76337652721214	1	1	1e-04	9	0.47712125	CHAGOK1	LENALIDOMIDE	1.054222
Lenalidomide	NCI-H2110	Lung	4e	72	56	-4.69897	-0.0732222222222222	1.04745499652222	0.963	0.975977049333333	1.07322222222222	0	Inf	-1.138816921205	1	1	1e-04	9	0.47712125	NCIH2110	LENALIDOMIDE	1.073222
Lenalidomide	ACHN	Kidney	4e	72	43	-4.69897	-0.0376666666666667	1.03244863962963	0.937	0.947552626	1.03766666666667	0	Inf	-0.257917912256605	1	1	1e-04	9	0.47712125	ACHN	LENALIDOMIDE	1.037667
Lenalidomide	HCC1171	Lung	4e	72	60	-4.69897	-0.0522222222222222	1.03149623090741	1.025	0.973064328333333	1.05222222222222	0	Inf	-0.546944637020898	1	1	1e-04	9	0.47712125	HCC1171	LENALIDOMIDE	1.052222
Lenalidomide	KARPAS-422	Blood	4e	72	33	-4.69897	0.0922222222222222	0.904590526685185	0.828	0.776558713333333	0.907777777777778	0	Inf	0.408991533679515	0.158700376838091	1	1e-04	9	0.47712125	KARPAS422	LENALIDOMIDE	0.9077778
Lenalidomide	NALM-6	Blood	4e	72	20	-4.69897	-0.00955555555555556	1.01952845904889	0.95	0.912765171	1.00955555555556	0	Inf	-0.0503965766305978	1	1	1e-04	9	0.47712125	NALM6	LENALIDOMIDE	1.009556
Lenalidomide	G-402	Kidney	4e	72	35	-4.69897	-0.022	1.02348459707926	0.954	0.952943522666667	1.022	0	Inf	-0.177535050537985	1	1	1e-04	9	0.47712125	G402	LENALIDOMIDE	1.022
Lenalidomide	NCI-H2228	Lung	4e	72	50	-4.69897	-0.0248888888888889	1.01810558921111	1.028	0.976337222	1.02488888888889	0	Inf	-0.301440638254414	1	1	1e-04	9	0.47712125	NCIH2228	LENALIDOMIDE	1.024889
Lenalidomide	Panc 04.03	Pancreas	4e	72	45	-4.69897	0.00911111111111109	0.993425575280556	0.862	0.8922159005	0.990888888888889	0	Inf	0.366836088564713	0.201979148350087	1	1e-04	9	0.47712125	PANC04.03	LENALIDOMIDE	0.9908889
Lenalidomide	Panc 03.27	Pancreas	4e	72	45	-4.69897	-0.018	1.01471183385185	1.036	0.938134038	1.018	0	Inf	-0.139856115107914	1	1	1e-04	9	0.47712125	PANC03.27	LENALIDOMIDE	1.018
Lenalidomide	Panc 05.04	Pancreas	4e	72	75	-4.69897	0.0681111111111112	0.967278033122222	0.68	0.84594161	-0.42377111783428	0.00020000000199681	6.84278155078293e-05	0.749625039946116	0.00785358820147771	0	0.572339860048622	9	0.47712125	PANC05.04	LENALIDOMIDE	0.9552983670737
Lenalidomide	KMS-11	Blood	4e	72	45	-4.69897	-0.0151111111111111	1.01324636618889	0.857	0.8883077275	1.01511111111111	0	Inf	0.256570412434726	0.354274134059955	1	1e-04	9	0.47712125	KMS11	LENALIDOMIDE	1.015111
Lenalidomide	Panc 10.05	Pancreas	4e	72	58	-4.69897	0.0107777777777778	0.993513332159259	0.924	0.911131111333333	0.989222222222222	0	Inf	0.0784070211293569	0.751427441368827	1	1e-04	9	0.47712125	PANC10.05	LENALIDOMIDE	0.9892222
Lenalidomide	K-562	Blood	4e	72	16	-4.69897	0.000111111111111074	1.00168787166389	0.968	0.91354178175	0.999888888888889	0	Inf	0.131117519232171	0.6114537914672	1	1e-04	9	0.47712125	K562	LENALIDOMIDE	0.9998889
Lenalidomide	U-937	Blood	4e	72	25	-4.69897	0.00811111111111108	0.989645019491667	0.939	0.89638166125	0.991888888888889	0	Inf	0.162624567990775	0.537304839155202	1	1e-04	9	0.47712125	U937	LENALIDOMIDE	0.9918889
Lenalidomide	NAMALWA	Blood	4e	72	41	-4.69897	-0.0161111111111111	1.021080670935	0.815	0.7993478785	1.01611111111111	0	Inf	0.114315938962451	0.653846648278158	1	1e-04	9	0.47712125	NAMALWA	LENALIDOMIDE	1.016111
Lenalidomide	Panc 02.03	Pancreas	4e	72	50	-4.69897	-0.0318888888888889	1.02343309239926	0.953	0.958123640333333	1.03188888888889	0	Inf	-0.200805964036354	1	1	1e-04	9	0.47712125	PANC02.03	LENALIDOMIDE	1.031889
Lenalidomide	SW 948	Colon	4e	72	35	-4.69897	0.0677777777777778	0.931853684018519	0.877	0.877435333333333	0.797408330459866	1.59507730186281e-05	Inf	0.654524688432843	0.024235922780695	0	0.175798354833698	9	0.47712125	SW948	LENALIDOMIDE	0.928616983515651
Lenalidomide	COLO 678	Colon	4e	72	60	-4.69897	-0.0431111111111111	1.02608302141111	1.01	0.980407362233333	1.04311111111111	0	Inf	-0.501158486244641	1	1	1e-04	9	0.47712125	COLO678	LENALIDOMIDE	1.043111
Lenalidomide	MDST8	Colon	4e	72	29	-4.69897	0.0154444444444444	0.981250951958519	0.96	0.951553543933333	0.984555555555556	0	Inf	-0.0192163682481705	1	1	1e-04	9	0.47712125	MDST8	LENALIDOMIDE	0.9845556
Lenalidomide	PA-TU-8988T	Pancreas	4e	72	27	-4.69897	0.000777777777777815	1.00041448005556	0.946	0.922402249666667	0.999222222222222	0	Inf	0.143468964961311	0.58156848262772	1	1e-04	9	0.47712125	PATU8988T	LENALIDOMIDE	0.9992222
Lenalidomide	MOLM-13	Blood	4e	72	37	-4.69897	-0.0208888888888889	1.02163215306675	0.912	0.91643618435075	1.02088888888889	0	Inf	0.0135775414484075	0.953279668530199	1	1e-04	9	0.47712125	MOLM13	LENALIDOMIDE	1.020889
Lenalidomide	KG-1	Blood	4e	72	46	-4.69897	-0.0327777777777778	1.02649522119444	0.941	0.9540580765	1.03277777777778	0	Inf	-0.167379588633767	1	1	1e-04	9	0.47712125	KG1	LENALIDOMIDE	1.032778
Lenalidomide	MV-4-11	Blood	4e	72	35	-4.69897	-0.0103333333333334	1.01093563685185	1.032	0.935074032	1.01033333333333	0	Inf	-0.0746813801678592	1	1	1e-04	9	0.47712125	MV411	LENALIDOMIDE	1.010333
Lenalidomide	NOMO-1	Blood	4e	72	37	-4.69897	-0.04	1.03998285363056	1.012	0.980601386	1.04	0	Inf	-0.566750629722921	1	1	1e-04	9	0.47712125	NOMO1	LENALIDOMIDE	1.04
Lenalidomide	OCI-AML2	Blood	4e	72	27	-4.69897	-0.002	1.00419684497778	0.94	0.9225788278	1.002	0	Inf	0.174077319073856	0.512021118540852	1	1e-04	9	0.47712125	OCIAML2	LENALIDOMIDE	1.002
Lenalidomide	OCI-AML3	Blood	4e	72	32	-4.69897	-0.116888888888889	1.14620719391389	1.076	0.99675897625	1.11688888888889	0	Inf	-2.44959826468049	1	1	1e-04	9	0.47712125	OCIAML3	LENALIDOMIDE	1.116889
Lenalidomide	OCI-M1	Blood	4e	72	34	-4.69897	-0.0154444444444444	1.01791975436389	0.976	0.93214364875	1.01544444444444	0	Inf	-0.045812368699347	1	1	1e-04	9	0.47712125	OCIM1	LENALIDOMIDE	1.015444
Lenalidomide	SKM-1	Blood	4e	72	22	-4.69897	-0.00766666666666666	1.01446351438167	0.954	0.91253273125	1.00766666666667	0	Inf	0.0642899416426931	0.792491372111475	1	1e-04	9	0.47712125	SKM1	LENALIDOMIDE	1.007667
Lenalidomide	SUP-B15	Blood	4e	72	41	-4.69897	-0.0251111111111111	1.02300556730222	0.934	0.9423631974	1.02511111111111	0	Inf	-0.116590058164943	1	1	1e-04	9	0.47712125	SUPB15	LENALIDOMIDE	1.025111
Lenalidomide	CA46	Blood	4e	72	35	-4.69897	0.0172222222222222	0.984143146677778	0.823	0.826456791666667	0.982777777777778	0	Inf	0.531089496307124	0.0706016521289713	1	1e-04	9	0.47712125	CA46	LENALIDOMIDE	0.9827778
Lenalidomide	COLO 679	Skin	4e	72	34	-4.69897	0.0197777777777778	0.979736792422222	0.92	0.917239557666667	0.980222222222222	0	Inf	0.206135670321766	0.445771203087486	1	1e-04	9	0.47712125	COLO679	LENALIDOMIDE	0.9802222
Lenalidomide	EB-3	Blood	4e	72	29	-4.69897	-0.0611111111111111	1.07952719877222	1.015	0.974694969075	1.06111111111111	0	Inf	-0.980862640320101	1	1	1e-04	9	0.47712125	EB3	LENALIDOMIDE	1.061111
Lenalidomide	GA-10	Blood	4e	72	24	-4.69897	0.138111111111111	0.816530867703704	0.678	0.590144623333333	0.689464959450423	4.28627279346309e-07	Inf	0.719922062008517	0.01162722699941	0	0.62165385565139	9	0.47712125	GA10	LENALIDOMIDE	0.837304948942043
Lenalidomide	RAJI	Blood	4e	72	21	-4.69897	-0.0212222222222222	1.03845004665278	0.972	0.942579413125	1.02122222222222	0	Inf	-0.249173542429375	1	1	1e-04	9	0.47712125	RAJI	LENALIDOMIDE	1.021222
Lenalidomide	MEL-HO	Skin	4e	72	27	-4.69897	-0.0387777777777777	1.05266193514074	1.042	1.0123167208	1.03877777777778	0	Inf	-5.93167429628905	1	1	1e-04	9	0.47712125	MELHO	LENALIDOMIDE	1.038778
Lenalidomide	COLO 699	Lung	4e	72	37	-4.69897	-0.0202222222222222	1.01993538187037	1.001	0.956658673333333	1.02022222222222	0	Inf	-0.362907290137387	1	1	1e-04	9	0.47712125	COLO699	LENALIDOMIDE	1.020222
Lenalidomide	DV-90	Lung	4e	72	36	-4.69897	0.0352222222222222	0.965658416428518	0.9	0.886107492333333	0.907252328318584	6.48493815878947e-07	Inf	0.586454337065823	0.0454812242943905	0	1.20486637330861	9	0.47712125	DV90	LENALIDOMIDE	0.960832192678736
Lenalidomide	PA-TU-8902	Pancreas	4e	72	30	-4.69897	-0.0161111111111111	1.01991188065815	1.041	0.959132773666667	1.01611111111111	0	Inf	-0.20976334903025	1	1	1e-04	9	0.47712125	PATU8902	LENALIDOMIDE	1.016111
Lenalidomide	HCC366	Lung	4e	72	81	-4.69897	-0.106666666666667	1.04696146280556	0.805	0.912842035	1.10666666666667	0	Inf	-0.436725920365758	1	1	1e-04	9	0.47712125	HCC366	LENALIDOMIDE	1.106667
Lenalidomide	HCC44	Lung	4e	72	31	-4.69897	-0.00955555555555549	1.0111722868963	0.954	0.946998652	1.00955555555556	0	Inf	0.211605253834044	0.435113968020838	1	1e-04	9	0.47712125	HCC44	LENALIDOMIDE	1.009556
Lenalidomide	HCC78	Lung	4e	72	43	-4.69897	-0.0128888888888889	1.01142056663704	1.01	0.89318858	1.01288888888889	0	Inf	0.00766887354894497	0.973415257765473	1	1e-04	9	0.47712125	HCC78	LENALIDOMIDE	1.012889
Lenalidomide	IMR-32	Brain	4e	72	37	-4.69897	-0.00277777777777779	1.00385005722222	0.898	0.90322509	1.00277777777778	0	Inf	0.236280102524099	0.389286523654516	1	1e-04	9	0.47712125	IMR32	LENALIDOMIDE	1.002778
Lenalidomide	LCLC-103H	Lung	4e	72	40	-4.69897	-0.026	1.02365261273704	1.037	0.980027348666667	1.026	0	Inf	-0.577668059248006	1	1	1e-04	9	0.47712125	LCLC103H	LENALIDOMIDE	1.026
Lenalidomide	BEN	Lung	4e	72	45	-4.69897	0.0405555555555556	0.967847308588889	0.925	0.940212342233333	0.959444444444444	0	Inf	0.524212983425428	0.074292342707205	1	1e-04	9	0.47712125	BEN	LENALIDOMIDE	0.9594444
Lenalidomide	CAL-12T	Lung	4e	72	50	-4.69897	0.0211111111111111	0.985040169344444	0.917	0.940563770333333	0.978888888888889	0	Inf	0.315729392344899	0.265031564093669	1	1e-04	9	0.47712125	CAL12T	LENALIDOMIDE	0.9788889
Lenalidomide	EPLC-272H	Lung	4e	72	60	-4.69897	-0.136333333333333	1.08264766657593	1.066	1.00706955333333	1.13633333333333	0	Inf	-2.04050988045865	1	1	1e-04	9	0.47712125	EPLC272H	LENALIDOMIDE	1.136333
Lenalidomide	LCLC-97TM1	Lung	4e	72	50	-4.69897	-0.107555555555556	1.07856424140741	1.04	1.029000613	1.10755555555556	0	Inf	-4.17587236507865	1	1	1e-04	9	0.47712125	LCLC97TM1	LENALIDOMIDE	1.107556
Lenalidomide	LXF-289	Lung	4e	72	50	-4.69897	-0.041	1.02971258445556	0.994	0.994668066133333	1.041	0	Inf	-0.796430827542643	1	1	1e-04	9	0.47712125	LXF289	LENALIDOMIDE	1.041
Lenalidomide	T98G	Brain	4e	72	39	-4.69897	-0.00922222222222219	1.00847419187037	0.986	0.965848656666667	1.00922222222222	0	Inf	-0.100142458425398	1	1	1e-04	9	0.47712125	T98G	LENALIDOMIDE	1.009222
Lenalidomide	NCI-H1915	Lung	4e	72	84	-4.69897	-0.0692222222222222	1.02941696966296	0.902	0.958053944333333	1.06922222222222	0	Inf	-0.34797230056966	1	1	1e-04	9	0.47712125	NCIH1915	LENALIDOMIDE	1.069222
Lenalidomide	NCI-H2172	Lung	4e	72	75	-4.69897	0.0988888888888889	0.952374629048148	0.766	0.887578762333333	0.901111111111111	0	Inf	0.389286773606312	0.178004360055098	1	1e-04	9	0.47712125	NCIH2172	LENALIDOMIDE	0.9011111
Lenalidomide	NCI-H1563	Lung	4e	72	98	-4.69897	0.0829999999999999	0.968879251564444	0.808	0.900008307	0.820226120518431	1.4176347792862e-07	Inf	0.614346915834727	0.0356195830172846	0	5	9	0.47712125	NCIH1563	LENALIDOMIDE	0.820554878771515
Lenalidomide	NCI-H2444	Lung	4e	72	80	-4.69897	-0.105777777777778	1.04747869632222	1.033	1.00680401366667	1.10577777777778	0	Inf	-3.23654569998072	1	1	1e-04	9	0.47712125	NCIH2444	LENALIDOMIDE	1.105778
Lenalidomide	UMC-11	Lung	4e	72	68	-4.69897	-0.0874444444444444	1.04638584317778	1.017	1.002905072	1.08744444444444	0	Inf	-2.49196929341047	1	1	1e-04	9	0.47712125	UMC11	LENALIDOMIDE	1.087444
Lenalidomide	EB2	Lymph Node	4e	72	26	-4.69897	-0.0481111111111111	1.06977784812222	1.013	0.98929507525	1.04811111111111	0	Inf	-0.856059429990774	1	1	1e-04	9	0.47712125	EB2	LENALIDOMIDE	1.048111
Lenalidomide	HCC2279	Lung	4e	72	62	-4.69897	-0.0246666666666666	1.01469607652222	0.816	0.894178580933333	1.02466666666667	0	Inf	0.389215836221864	0.17807673688982	1	1e-04	9	0.47712125	HCC2279	LENALIDOMIDE	1.024667
Lenalidomide	NCI-H1581	Lung	4e	72	33	-4.69897	-0.0286666666666666	1.03253312725926	0.943	0.938517687666667	1.02866666666667	0	Inf	-0.209519231965084	1	1	1e-04	9	0.47712125	NCIH1581	LENALIDOMIDE	1.028667
Lenalidomide	NCI-H1869	Lung	4e	72	68	-4.69897	-0.0317777777777777	1.01701524805556	0.924	0.948217745666667	1.03177777777778	0	Inf	-0.0473347715783041	1	1	1e-04	9	0.47712125	NCIH1869	LENALIDOMIDE	1.031778
Lenalidomide	NCI-H2023	Lung	4e	72	35	-4.69897	0.000777777777777815	0.999309110803704	0.976	0.962144308666667	0.999222222222222	0	Inf	0.12642565417757	0.623088234607535	1	1e-04	9	0.47712125	NCIH2023	LENALIDOMIDE	0.9992222
Lenalidomide	NCI-H2135	Lung	4e	72	33	-4.69897	-0.0436666666666666	1.04931131690741	0.976	0.965708468	1.04366666666667	0	Inf	-0.655450309372851	1	1	1e-04	9	0.47712125	NCIH2135	LENALIDOMIDE	1.043667
Lenalidomide	NCI-H2347	Lung	4e	72	62	-4.69897	-0.0557777777777777	1.03268814457407	0.901	0.942686236666667	1.05577777777778	0	Inf	-0.145823708749205	1	1	1e-04	9	0.47712125	NCIH2347	LENALIDOMIDE	1.055778
Lenalidomide	NCI-H810	Lung	4e	72	90	-4.69897	-0.0658888888888888	1.02620201889444	0.967	0.98665321625	1.06588888888889	0	Inf	-0.857279030307759	1	1	1e-04	9	0.47712125	NCIH810	LENALIDOMIDE	1.065889
Lenalidomide	Hs 895.T	Skin	4e	72	84	-4.69897	-0.0418888888888889	1.01720098984167	0.846	0.91698305575	1.04188888888889	0	Inf	-0.0354629553851775	1	1	1e-04	9	0.47712125	HS895.T	LENALIDOMIDE	1.041889
Lenalidomide	SNU-C1	Colon	4e	72	41	-4.69897	-0.0214444444444446	1.01933391977778	0.995	0.938900122666667	1.02144444444444	0	Inf	-0.155990619372672	1	1	1e-04	9	0.47712125	SNUC1	LENALIDOMIDE	1.021444
Lenalidomide	WM-115	Skin	4e	72	47	-4.69897	0.00733333333333341	0.995163177851852	0.866	0.899074356666667	0.992666666666667	0	Inf	0.265059336943328	0.340316470919832	1	1e-04	9	0.47712125	WM115	LENALIDOMIDE	0.9926667
Lenalidomide	WM-266-4	Skin	4e	72	29	-4.69897	-0.0157777777777778	1.02048786735556	0.995	0.950492468666667	1.01577777777778	0	Inf	-0.157782716203951	1	1	1e-04	9	0.47712125	WM2664	LENALIDOMIDE	1.015778
Lenalidomide	OCI-AML5	Blood	4e	72	31	-4.69897	-0.0432222222222222	1.05211381287639	0.986	0.9833243401375	1.04322222222222	0	Inf	-0.567187172029148	1	1	1e-04	9	0.47712125	OCIAML5	LENALIDOMIDE	1.043222
Lenalidomide	SW 900	Lung	4e	72	85	-4.69897	0.0192222222222223	0.991778334151852	0.879	0.947327320666667	0.980777777777778	0	Inf	0.263531640184794	0.342798826790427	1	1e-04	9	0.47712125	SW900	LENALIDOMIDE	0.9807778
Lenalidomide	HUP-T4	Pancreas	4e	72	60	-4.69897	-0.0385555555555556	1.02339015068704	0.961	0.959839072333333	1.03855555555556	0	Inf	-0.162865405320594	1	1	1e-04	9	0.47712125	HUPT4	LENALIDOMIDE	1.038556
Lenalidomide	YMB-1-E	Breast	4e	72	67	-4.69897	-0.0932222222222222	1.05027698851852	0.992	0.976061606333333	1.09322222222222	0	Inf	-0.55013426658247	1	1	1e-04	9	0.47712125	YMB1E	LENALIDOMIDE	1.093222
Lenalidomide	HT-115	Colon	4e	72	30	-4.69897	-0.0233333333333333	1.02882050288519	0.967	0.960949789	1.02333333333333	0	Inf	-0.348357742073085	1	1	1e-04	9	0.47712125	HT115	LENALIDOMIDE	1.023333
Lenalidomide	GP2d	Colon	4e	72	38	-4.69897	0.0178888888888889	0.983427894762963	0.946	0.949856980333333	0.982111111111111	0	Inf	0.2183079141373	0.422303812876409	1	1e-04	9	0.47712125	GP2D	LENALIDOMIDE	0.9821111
Lenalidomide	GP5d	Colon	4e	72	35	-4.69897	0.0332222222222222	0.966498362559259	0.897	0.897028101666667	0.812591163261493	1.77264947842883e-05	Inf	0.797099970394129	0.00376259424081286	0	0.474654486228983	9	0.47712125	GP5D	LENALIDOMIDE	0.970896466864293
Lenalidomide	KMM-1	Blood	4e	72	62	-4.69897	0.251111111111111	0.856592823805556	0.56	0.7421496375	0.605239311828992	5.70596893558311e-08	Inf	0.77269986080182	0.00559885159250309	0	1.2950910502402	9	0.47712125	KMM1	LENALIDOMIDE	0.627634939923085
Lenalidomide	KMS-21BM	Blood	4e	72	35	-4.69897	0.493777777777778	0.616249732880556	-0.113	0.1875786125	-0.0766516933778845	3.21783458933373e-07	2.87648622023901e-07	0.976564764676359	1.97034654131028e-06	0	1.27190480537863	9	0.47712125	KMS21BM	LENALIDOMIDE	0.314621430510815
Lenalidomide	KMS-27	Blood	4e	72	65	-4.69897	0.301888888888889	0.835600615594444	0.306	0.6239386175	0.438362918531609	1.6703237453006e-07	3.2016680655348e-07	0.875900677123798	0.000673275702183312	0	3.21729045125378	9	0.47712125	KMS27	LENALIDOMIDE	0.454391880981429
Lenalidomide	KMS-34	Blood	4e	72	68	-4.69897	-0.0575555555555555	1.03052692315556	0.917	0.9560357315	1.05755555555556	0	Inf	-0.176573555424528	1	1	1e-04	9	0.47712125	KMS34	LENALIDOMIDE	1.057556
Lenalidomide	EJM	Blood	4e	72	65	-4.69897	-0.08	1.04468827489722	0.947	0.97092985175	1.08	0	Inf	-0.4110644857412	1	1	1e-04	9	0.47712125	EJM	LENALIDOMIDE	1.08
Lenalidomide	LP-1	Blood	4e	72	40	-4.69897	0.181222222222222	0.848036715388889	0.572	0.6479155625	0.622486708835844	2.706315483211e-07	Inf	0.807760142548074	0.00311495677972011	0	1.01455733112023	9	0.47712125	LP1	LENALIDOMIDE	0.754294747376058
Lenalidomide	AMO-1	Blood	4e	72	28	-4.69897	0.0713333333333334	0.914388097705556	0.804	0.7671298625	0.844590098239647	3.17070109970602e-07	Inf	0.654420461444144	0.0242615236404355	0	1.29510048942839	9	0.47712125	AMO1	LENALIDOMIDE	0.900018284031101
Lenalidomide	JJN-3	Blood	4e	72	27	-4.69897	0.15	0.821774690975	0.659	0.6075117225	0.684629634217034	2.86522292717485e-07	Inf	0.885027178927878	0.00051532730798517	0	0.978545047543119	9	0.47712125	JJN3	LENALIDOMIDE	0.800389792083243
Lenalidomide	L-363	Blood	4e	72	31	-4.69897	0.200444444444444	0.7907901583425	0.599	0.5947889075	0.636420191269636	1.45416307960881e-07	Inf	0.909778485345296	0.000220589785518702	0	1.06291795690761	9	0.47712125	L363	LENALIDOMIDE	0.713511277012151
Lenalidomide	KMS-12-BM	Blood	4e	72	41	-4.69897	-0.0353333333333334	1.03208083613111	0.967	0.9515144878	1.03533333333333	0	Inf	-0.25764732859436	1	1	1e-04	9	0.47712125	KMS12BM	LENALIDOMIDE	1.035333
Lenalidomide	RPMI 8226	Blood	4e	72	50	-4.69897	0.0431111111111111	0.970008665355556	0.791	0.8527202975	0.956888888888889	0	Inf	0.385054309095509	0.182359616081772	1	1e-04	9	0.47712125	RPMI8226	LENALIDOMIDE	0.9568889
Lenalidomide	MOLP-8	Blood	4e	72	49	-4.69897	0.037	0.973928161483333	0.83	0.8778862815	0.963	0	Inf	0.201565281452954	0.454818316478738	1	1e-04	9	0.47712125	MOLP8	LENALIDOMIDE	0.963
Lenalidomide	KHM-1B	Blood	4e	72	64	-4.69897	0.117	0.934982849972222	0.645	0.802777015	0.683676408548051	7.01163219047484e-07	Inf	0.593519350109895	0.0428193003595828	0	0.898562900807265	9	0.47712125	KHM1B	LENALIDOMIDE	0.865682467665954
Lenalidomide	KP-2	Pancreas	4e	72	80	-4.69897	-0.0507777777777778	1.02281851971963	0.951	0.978129527333333	1.05077777777778	0	Inf	-0.552595371776623	1	1	1e-04	9	0.47712125	KP2	LENALIDOMIDE	1.050778
Lenalidomide	KP-3	Pancreas	4e	72	30	-4.69897	-0.00688888888888889	1.00841129088407	0.957	0.948938952356667	1.00688888888889	0	Inf	0.00194480595617996	0.993209710498667	1	1e-04	9	0.47712125	KP3	LENALIDOMIDE	1.006889
Lenalidomide	Panc 08.13	Pancreas	4e	72	73	-4.69897	0.0118888888888889	0.994199345398148	0.879	0.934584438216667	0.988111111111111	0	Inf	0.287308154860488	0.305602049995582	1	1e-04	9	0.47712125	PANC08.13	LENALIDOMIDE	0.9881111
Lenalidomide	PK-45H	Pancreas	4e	72	59	-4.69897	-0.129111111111111	1.08684137533056	0.732	0.83897171225	1.12911111111111	0	Inf	-0.486483604141641	1	1	1e-04	9	0.47712125	PK45H	LENALIDOMIDE	1.129111
Lenalidomide	PK-59	Pancreas	4e	72	45	-4.69897	-0.0366666666666666	1.02962619952222	0.966	0.97287085	1.03666666666667	0	Inf	-0.679088562128182	1	1	1e-04	9	0.47712125	PK59	LENALIDOMIDE	1.036667
Lenalidomide	QGP-1	Pancreas	4e	72	53	-4.69897	-0.0121111111111111	1.00826647032222	0.986	0.9898334839	1.01211111111111	0	Inf	-0.172689387932836	1	1	1e-04	9	0.47712125	QGP1	LENALIDOMIDE	1.012111
Lenalidomide	KU812	Blood	4e	72	NA	NA	NA	1.12634934847778	NA	0.9999013	NA	NA	NA	NA	NA	NA	NA	NA	NA	KU812	LENALIDOMIDE	NA
